# Childhood (QC010) stub-miss census - MEASURED, not estimated
# Source: f2native_core_tests test_childhood_stub_census (Phase 0 of
# docs/CHILDHOOD_RECREATION_HANDOFF.md). Boot: boot_game_scripts + load_quest_scripts
# + start_new_game(male), then 600 frames of QuestManager.Update() +
# ScriptSystems::tick(1/60) (Quest->General->AI). Counts are the POST-BOOT delta, so
# setup-only natives are excluded.
# World: no scene loaded (set FABLE2NATIVE_CENSUS_SCENE to a cooked .f2scene)
# Gameflow:Init branch (the game's OWN print, gameflow.txt:2251/2289): ACTIVE
#   ACTIVE = the real new-game setup ran (WeaponNames, breadcrumbs, quest checkers).
#   INACTIVE = the debug/sandbox branch ran instead and the childhood dies frame 0.
# CAVEAT: with NO scene loaded, beats gated on world state (triggers, entity searches,
# streaming) park immediately - such a run is a LOWER BOUND on the quest's native
# surface, weighted toward the opening beats.
#
# calls  native
# QC010_EscortGuardFairfax matched=0
# QC010_StudyTrigger matched=0
# QC010_CorridorTrigger matched=0
# QC010_BanisterTrigger matched=0
# QO900_DemonDoor matched=0
# QO910_DemonDoor matched=0
# QO920_DemonDoor matched=0
# QO925_DemonDoor matched=0
# QO930_DemonDoor matched=0
# QO940_DemonDoor matched=0
# QO950_DemonDoor matched=0
# QO980_DemonDoor matched=0
# QO990_DemonDoor matched=0
# QO990_HouseSwitchTrigger matched=0
# QJ001_JobWoodsmanSign_Active_Ravenscar1 matched=0
# QJ001_JobWoodsmanSign_Active_Ravenscar2 matched=0
# QJ001_JobWoodsmanSign_Active_Brightwood1 matched=0
# QJ002_JobBlacksmithSign_Active_BWSMarket1 matched=0
# QJ003_JobBartenderSign_Active_Ravenscar1 matched=0
# QJ003_JobBartenderSign_Active_Bloodstone1 matched=0
# QJ003_JobBartenderSign_Active_Westcliff1 matched=0
# QJ003_JobBartenderSign_Active_BWSMarket1 matched=0
# QJ003_JobBartenderSign_Active_Dunecrest1 matched=0
# QC020_Barnum matched=0
# QC020_HeroNearStartOfAlleyTrigger matched=0
# QC030_Balthazar matched=0
# QC030_Arfur matched=0
# QC040_Rex matched=0
# QC040_BullyBlocker matched=0
# QC040_HeroInAlleyTrigger matched=0
# QC040_LookAtTrigger matched=0
# QC040_BullyRun1 matched=0
# QC040_BullyRun2 matched=0
# QC040_Bully matched=0
# QC040_Bully_2 matched=0
# QC040_Bully_3 matched=0
# QC040_Bully_4 matched=0
# QC040_Bully_5 matched=0
# QC040_Bully_6 matched=0
# QC040_Bully_7 matched=0
# QC040_Bully_8 matched=0
# QC045_Monty matched=0
# QC045_Deidre matched=0
# QC045_Belinda matched=0
# QC045_Door matched=0
# QC045_PreludeLookAtTrigger matched=0
# QC045_StartIntroTrigger matched=0
# QC045_HeroRoseInsideHouseTrigger matched=0
# QC045_HeroRoseNearDoorTrigger matched=0
# QC045_HeroRoseUpstairsTrigger matched=0
# QC045_DeidreInHouseTrigger matched=0
# QC045_BelindaNearBalconyDoorTrigger matched=0
# QC045_HeroOutHouseTrigger matched=0
# QC050_Derek matched=0
# QC050_Arfur matched=0
# QC050_WarrantGround_1 matched=0
# QC050_WarrantGround_2 matched=0
# QC050_WarrantGround_3 matched=0
# QC050_WarrantGround_4 matched=0
# QC050_HeroNearDerekTrigger matched=0
# QC050_RoseSpotDogTrigger matched=0
# QC050_HeroInAlleyTrigger matched=0
# QC050_HeroPastArfurTrigger matched=0
# QC055_Betty matched=0
# QC055_Pete matched=0
# QC055_Magpie matched=0
# QC055_NearMagpieTrigger matched=0
# QC055_MagpieAreaTrigger matched=0
# QC055_AlleyExclusionZoneRoseTrigger matched=0
# QO060_GargoyleStatue matched=0
# GargoyleKing matched=0
# QC060_Theresa matched=0
# QC060_Gatekeeper matched=0
# QC060_CaravanLookAtStopTrigger matched=0
# QC060_CaravanLookAtStopTrigger2 matched=0
# QC060_TargetLockTutorialTrigger matched=0
# QC060_NearCaravanTrigger matched=0
# QC060_OffBridgeOuterTrigger matched=0
# QC060_OffBridgeInnerTrigger matched=0
# QC060_BigHoleTrigger matched=0
# QC060_BottomOfDiveTrigger matched=0
# QC060_BeetleTrigger matched=0
# QC060_Corridor1Trigger matched=0
# QC060_Corridor2Trigger matched=0
# QC060_BowerlakeMarker matched=0
# QC060_GuildCaveMarker matched=0
# QC060_Skeleton1 matched=0
# QC060_Skeleton2 matched=0
# QC060_Skeleton3 matched=0
# QC060_ExploreStartTrigger matched=0
# QC060_ExploreEndTrigger matched=0
# QC060_ChestLadderRoom matched=0
# QC060_DropTrigger1 matched=0
# QC060_FirstRoomBeetle matched=0
# QC060_FlitRoomTrigger matched=0
# QC060_FlitPoint1Trigger matched=0
# QC060_FlitPoint2Trigger matched=0
# QC060_FlitPoint3Trigger matched=0
# QC060_ExpressionDoorMessageMarker matched=0
# QC060_SideRoomTrigger matched=0
# QC060_HeroAtFirstDoorTrigger matched=0
# QC060_HeroAtSecondDoorTrigger matched=0
# QC060_HeroInGuildTrigger matched=0
# QC060_HeroNearCircleTrigger matched=0
# QC060_HeroInLightTrigger matched=0
# QC060_BridgeLightsTrigger matched=0
# QC060_BigHoleLookAtTrigger matched=0
# QC060_Corridor3PerceptionTrigger matched=0
# QC060_ChestOvergrown matched=0
# QC060_CullisFlitMessageMarker matched=0
# QC060_FlitDogMessageMarker matched=0
# QO900_DemonDoor matched=0
# QO910_DemonDoor matched=0
# QO920_DemonDoor matched=0
# QO925_DemonDoor matched=0
# QO930_DemonDoor matched=0
# QO940_DemonDoor matched=0
# QO950_DemonDoor matched=0
# QO980_DemonDoor matched=0
# QO990_DemonDoor matched=0
# QO990_HouseSwitchTrigger matched=0
# QJ001_JobWoodsmanSign_Active_Ravenscar1 matched=0
# QJ001_JobWoodsmanSign_Active_Ravenscar2 matched=0
# QJ001_JobWoodsmanSign_Active_Brightwood1 matched=0
# QJ002_JobBlacksmithSign_Active_BWSMarket1 matched=0
# QJ003_JobBartenderSign_Active_Ravenscar1 matched=0
# QJ003_JobBartenderSign_Active_Bloodstone1 matched=0
# QJ003_JobBartenderSign_Active_Westcliff1 matched=0
# QJ003_JobBartenderSign_Active_BWSMarket1 matched=0
# QJ003_JobBartenderSign_Active_Dunecrest1 matched=0
# QC065_Bert matched=0
# QC065_Ernie matched=0
# QC065_LeaveFarTrigger matched=0
# QC065_LeaveMidTrigger matched=0
# QC065_LeaveNearTrigger matched=0
# QC065_ESA_Door_Guild_Seal matched=0
# QC065_DogSitRoadblockMarker matched=0
# QC065_GypsyLeaving_1 matched=0
# QC065_GypsyLeaving_2 matched=0
# QC065_GypsyLeaving_4 matched=0
# QC065_GypsyLeaving_3 matched=0
# QC065_GypsyLeaving_5 matched=0
# QO400_Derek matched=0
# QO400_RevisitTriggerGood matched=0
# QO060_GargoyleStatue matched=0
# GargoyleKing matched=0
# QC070_HillBeetleGenerator matched=0
# QC070_HeroOnTeleportTrigger matched=0
# QC070_HeroLeftHillTrigger matched=0
# QC070_BeetleHill matched=0
# QC070_ThagDude matched=0
# QC070_CrescendoMarker matched=0
# QC070_HeroInCampTrigger matched=0
# QC070_HeroInCampGateTrigger matched=0
# ESA_Door_Farmhouse_Breakable matched=0
# QC070_IntroBandits matched=0

# WAITS entered (frame  thread  :primitive) - the tail entries are the GATES:
0 QO900_DemonDoorDunecrest :WaitFor pred@?:94
0 QO900_DemonDoorDunecrest :WaitFor RETURNED
